WT_401KBT%,WT_401MTCH,WT_DEN,WT_Federal Withholding [USA] ,WT_GTL,WT_Gross_Pay,WT_HLTSAG,WT_HLTSAV,WT_LTD,WT_MED,WT_NEC,WT_Net_Pay,WT_REG,WT_SUI (ER) [USA],WT_State Withholding (Work) [USA],WT_Total_Deductions,WT_Total_EE_Taxes,WT_Total_ER_Taxes,WT_VIS
0.08404857142857144,0.4051718201225811,0.8973354231974922,0.05511736106486019,0.026502784712886498,0.40516526592125524,0.1234567901234568,0.12346666666666667,0.1305101535413571,0.1437872418722489,0.4052118340587295,0.3582837220193111,0.40516526592125524,0.026614832535885164,0.0,0.18815503807624062,0.12755892140174105,0.2732710752145381,0.0
0.0,0.0,0.0,0.23436533686003255,0.026630817489277255,0.44189454604554557,0.0,0.0,0.0,0.01238447058157474,0.44190402732631806,0.42324888501298896,0.44189454604554557,0.3992224880382775,0.24336010833102514,0.004821521065914326,0.361962793292927,0.43099444724886415,0.0
0.08829428571428571,0.6080159768610978,0.2021943573667712,0.25335623150623676,0.05185327443825619,0.6080350723511863,0.3703703703703704,0.37037037037037035,0.19564140663694898,0.07147608735651706,0.6080105779295907,0.49816458111703354,0.6080350723511863,0.46783151059466843,0.2635490721078386,0.19270379880756894,0.40967002397693686,0.5704694598687532,0.3092386655260907
0.14345428571428573,0.6915157358308657,0.1698667711598746,0.33983330637565057,0.40349529479546764,0.6915357513752648,0.0,0.0,0.6552748885586924,0.029722729395779374,0.6915321469891466,0.5285858885695164,0.6915357513752648,0.7018967874231031,0.3693257009201982,0.2246167579541322,0.5412480137149696,0.6922766279656738,0.062018819503849444
0.07302,0.4399834722126575,0.0,0.1884960467351075,0.033288521861596566,0.44000071621200976,0.0,0.0,0.141654284299158,0.0,0.43997575891135476,0.36110276317657447,0.44000071621200976,0.019309637730690356,0.2470839873203459,0.1236513516789914,0.31830293424335176,0.303886925795053,0.0
0.06762,0.5093313132704358,0.518710815047022,0.21437542220488476,0.11234876128288843,0.8149211753590012,0.7407407407407408,0.7407407407407407,0.44254581475978205,0.11292514118296464,0.8149413255468018,0.7390220563697608,0.8149211753590012,0.18861073137388923,0.39239220755239584,0.21648629585955323,0.45389999231767614,0.5819156991418476,0.9054747647562019
0.055585714285714294,0.38279044142965357,0.10530956112852666,0.08302807721948946,0.026886883042058767,0.38278364061583214,0.0,0.0,0.18994551758296185,0.2664713458734944,0.3827888270618699,0.2835929592188546,0.38278364061583214,0.26926691729323304,0.0,0.24573777537773173,0.14114854783863884,0.3171125694093892,0.07057313943541488
0.11773142857142858,0.7094208387852076,0.22345219435736677,0.22237709675270925,0.09506433647013635,0.7094162596654188,0.2469135802469136,0.24693333333333334,0.3853392768697375,0.046416995739742124,0.7094374965566635,0.6602419323614493,0.7094162596654188,0.0,0.0,0.19858329935308963,0.3432179232657154,0.48132256436143356,0.3455945252352438
0.0,0.6685834308931891,0.2912421630094044,0.2282760720436144,0.13475449715127072,0.6685797791312348,0.10493827160493828,0.10494814814814815,0.3630510153541357,0.06058483008506362,0.6685582061594402,0.5366834874986863,0.6685797791312348,0.40601503759398494,0.31799156741452006,0.24674616206923153,0.4236235499613862,0.5757824331145885,0.1193327630453379
0.03987714285714286,0.48054541698230147,0.13577586206896552,0.2426381739817132,0.03776966903527303,0.4805603532578005,0.14814814814814814,0.14814814814814814,0.2384843982169391,0.01238447058157474,0.4805795823921547,0.4114527925838384,0.4805603532578005,0.11812200956937796,0.2323577385898501,0.09236381269354964,0.37286764973455544,0.3657622412922766,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16892857142857143,0.7403071413814475,0.9161442006269593,0.17806818073699135,0.06657704372319313,0.7403152985639949,0.8641975308641976,0.8642074074074074,0.0,0.2035511584787624,0.740344884579362,0.5780878087993171,0.7403152985639949,0.16267942583732053,0.301603422275567,0.360801309249606,0.37602953246994797,0.5019813225643615,0.4610778443113772
0.0,0.0,0.0,0.08325166741196731,0.062415978490493566,0.5146809688695695,0.3703703703703704,0.37037037037037035,0.27959385834571565,0.02229204704683453,0.5146823866453639,0.518627980596737,0.5146809688695695,0.0,0.0,0.1306797518156471,0.18176378067369936,0.34646643109540637,0.05303678357570573
0.0,0.0,0.0,0.0,0.01613212982523526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021360218728639778,0.0,0.0,0.0,0.0003407370015143867,0.0
0.0585,0.4028648164726947,0.0,0.1711130985794887,0.026246719160104983,0.4028692554976158,0.0,0.0,0.12976721149083706,0.0,0.40289791196077346,0.30943632082863953,0.4028692554976158,0.10137559808612438,0.18773274243683252,0.14902632826017478,0.2853659818616292,0.32137809187279154,0.0
0.10008285714285715,0.3446387989807864,0.2881073667711599,0.1020427580563828,0.05230138915562384,0.34461504981805463,0.4382716049382716,0.43828148148148144,0.18722139673105495,0.024471713869191683,0.3446091124455953,0.2778848157114069,0.34461504981805463,0.03409090909090909,0.0,0.16692381445684876,0.15728142778009147,0.2475517415446744,0.742087254063302
0.0,0.41319468356173816,0.24931426332288403,0.1076705707734318,0.1985788361820626,0.4131992364078111,0.1851851851851852,0.18518518518518517,0.3915304606240713,0.01238447058157474,0.4132003746350063,0.2927396323262344,0.4131992364078111,0.36525974025974023,0.19076416458929613,0.23096463483177024,0.2320587414736314,0.39885159010600707,0.1009409751924722
0.0,0.7288409889126092,0.08091692789968652,0.2594597680370684,0.09794507393892837,0.728838001107374,0.3703703703703704,0.37037037037037035,0.3957404655770183,0.443887733004968,0.7288854608561512,0.4039175269136385,0.728838001107374,0.0,0.25662450373926693,0.5623767068184573,0.4284755439287404,0.43859162039374056,0.14414029084687768
0.0,0.10329867089043454,0.1833855799373041,0.13714166103726821,0.03431278407272262,0.4843617862327524,0.0,0.0,0.0,0.05481720521421596,0.4843810258387968,0.4924767184812208,0.4843617862327524,0.279348940533151,0.25697842612254945,0.03536792338465269,0.2899834627872279,0.4130489651691065,0.09366980325064157
0.0,0.08608222574202878,0.8973354231974922,0.14560478768446192,0.02995966967543691,0.4416645318039452,0.0,0.0,0.10648836057454185,0.5399841478776556,0.4416836537931794,0.3239611123504977,0.4416645318039452,0.25982570061517424,0.0,0.26553631845182335,0.19641680245510892,0.3209742554265522,0.32249786142001713
0.06147428571428572,0.42335238619929755,0.05015673981191223,0.10790367544218529,0.03136803021573523,0.423351541646351,0.1851851851851852,0.18518518518518517,0.21000495294700347,0.05118678612373148,0.42333755715938515,0.3766379108489757,0.423351541646351,0.10099111414900887,0.17696119164127658,0.12835991139421857,0.2284480492962587,0.32030540131246843,0.9054747647562019
0.0,0.0,0.0,0.0,0.0,0.0,0.8765432098765432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.01858857142857143,0.14933544521727152,0.0,0.0,0.03680942321234236,0.2986604080755659,0.0,0.0,0.0,0.0,0.29866123078618256,0.35448566787675867,0.1893829833535801,0.25064080656185916,0.0,0.02190072625883027,0.06721628976107973,0.28471731448763254,0.05175363558597092
0.10916857142857143,0.7517732938502858,0.0,0.42489748151812984,0.06785737148710069,0.7517939733514039,0.0,0.0,0.3732045567112432,0.0,0.7518043083025729,0.6476253864888833,0.7517939733514039,0.0,0.25283907303111436,0.11404412656079525,0.6193570299327594,0.5279782937910147,0.0
0.0,0.0,0.3430642633228841,0.0,0.019845080340567187,0.2016136807512513,0.3703703703703704,0.37037037037037035,0.158494304110946,0.09213338428658373,0.20158668943859845,0.18861394992099678,0.12784384374457677,0.04028537252221462,0.050780168036192404,0.08780127618774727,0.04937308194613478,0.13317768803634528,0.509409751924722
0.02410857142857143,0.19368500791956475,0.0,0.16697430139957947,0.013635490685615518,0.3873742841323229,0.0,0.0,0.0,0.0,0.38736157787449726,0.37214661963962736,0.3873742841323229,0.08394565960355432,0.1357061520942972,0.023247997002391472,0.2869388365727132,0.3069156991418475,0.0
0.0,0.0,0.054369122257053294,0.0630667059931686,0.019589014787785672,0.3381071618446316,0.0617283950617284,0.06174814814814814,0.10871718672610202,0.01238447058157474,0.3381080932180045,0.36408958245372736,0.3381071618446316,0.08326213260423784,0.16157326193333948,0.016076328811205767,0.17050311134113155,0.2735108531044927,0.31094952951240373
0.0,0.4876041594931479,0.3394396551724138,0.19174524038324312,0.16516228154407528,0.4876150415540699,0.0,0.0,0.0,0.26841040012455236,0.4876315354525922,0.374978566806113,0.4876150415540699,0.02016404647983595,0.28182993260086786,0.18723757149626952,0.3343347309771511,0.3150429076224129,0.25919589392643283
0.028037142857142858,0.211176916190345,0.6682993730407524,0.0,0.021765571986428527,0.3378757702722432,0.0,0.0,0.0,0.09213338428658373,0.3378326263015812,0.32483318983080217,0.3378757702722432,0.07548701298701298,0.1169482657803219,0.1235191042440406,0.09823670452569737,0.24952044422009087,0.5624465355004278
0.0,0.0,0.0,0.0,0.04801229114653351,0.0,0.1851851851851852,0.0,0.0,0.0,0.0,0.0,0.0,0.0002563226247436773,0.0,0.0,0.0,0.0008707723372034325,0.0
0.06689142857142857,0.4606432063907444,0.16105015673981193,0.22466057105886608,0.05332565136674989,0.46064828205530806,0.0,0.0,0.2501238236750867,0.0,0.46063577764310504,0.38132832334346767,0.46064828205530806,0.11543062200956936,0.2185086018527067,0.11206868050121778,0.3515593095612584,0.3586698637051994,0.0
0.0,0.0,0.13509012539184953,0.10478768446190881,0.016900326483579798,0.33142022086876516,0.018518518518518517,0.018518518518518517,0.042842991579990095,0.05043664104850466,0.3314417938405597,0.35264010855797473,0.33142022086876516,0.24286568694463428,0.0,0.026507345242949558,0.16067378022893325,0.312783947501262,0.1009409751924722
0.09276285714285716,0.5589491081881414,0.0,0.3201621266757372,0.04641188144164906,0.5589676630277587,0.0,0.0,0.0,0.0,0.5589774668062365,0.44444423958715523,0.5589676630277587,0.4939336978810662,0.27638260548425814,0.13575474713188376,0.4670125060144508,0.5275492175668853,0.0
0.0,0.7173404035534743,0.507641065830721,0.1820119311532497,0.06401638819537801,0.717360703650753,0.8765432098765432,0.8765629629629629,0.35611688954928183,0.03963030586103917,0.7173709437496557,0.49604983932018515,0.717360703650753,0.3892686261107313,0.30471178407657035,0.43230584423456286,0.3836188597005511,0.5795936395759717,0.09366980325064157
0.0,0.0,0.05544670846394985,0.40493135305367123,0.059855322962678446,0.6800570765878557,0.0,0.0,0.0,0.02023268651012696,0.6800176298826511,0.6776927005455554,0.6800570765878557,0.0,0.0,0.009604469963301337,0.496096166520433,0.4742049469964664,0.02609067579127459
0.0,0.666792920597755,0.5342868338557994,0.29187558870821956,0.08789450099225402,0.6668112863994093,0.7407407407407408,0.7407407407407407,0.0,0.047301600781283176,0.6667952178943309,0.44504897830499845,0.6668112863994093,0.22188995215311,0.4123965161727141,0.3251303188265244,0.5043566862498534,0.5226022211004543,0.5290846877673224
0.0,0.3920873218097927,0.9013518808777431,0.1254198262656632,0.04180270149158185,0.3920806234350079,0.8641975308641976,0.8642074074074074,0.2129767211490837,0.08001075679730514,0.3920996088369787,0.29329827815399817,0.3920806234350079,0.0349025974025974,0.0,0.22419797441012135,0.17876767439885816,0.2532306915699142,0.9944396920444825
0.07716857142857143,0.5314027959506921,0.28507053291536055,0.24284273522163977,0.039178029575571344,0.5314210472672379,0.0,0.0,0.17112431896978703,0.03963030586103917,0.5314307751639028,0.4275687106712415,0.5314210472672379,0.44313909774436083,0.2495306681439079,0.16403641212708978,0.38164975881546653,0.47324583543664817,0.679213002566296
0.053142857142857144,0.3659871909648096,0.180544670846395,0.13890659638640193,0.03744958709429614,0.3659746956787624,0.40740740740740744,0.4074074074074074,0.0,0.02229204704683453,0.36593025177676164,0.3053801465016418,0.3659746956787624,0.4391233766233766,0.14929369402640566,0.10708736045140457,0.24750021227473606,0.3836824835941443,0.2831479897348161
0.05893142857142857,0.3156463053508711,0.05084247648902822,0.1160480671341446,0.011522949875168043,0.3156387646995628,0.0,0.0,0.0,0.01238447058157474,0.31568508622114483,0.3033022790168571,0.3156387646995628,0.23124572795625425,0.0,0.06307927131663342,0.16887365003376179,0.30473245835436646,0.0
0.03524,0.3397493285586392,0.0,0.12339324281894903,0.017668523141924332,0.33974205349001846,0.022222222222222223,0.02222222222222222,0.08197127290737989,0.01238447058157474,0.3397608947165445,0.3126038242349041,0.33974205349001846,0.14426691729323307,0.13344412642723047,0.06574075094501813,0.21532744894287179,0.30731953558808683,0.3092386655260907
0.1529857142857143,0.737483644377109,0.507641065830721,0.22626851754945151,0.0998655655847897,0.7374903931177534,0.8148148148148149,0.8148148148148148,0.40044576523031206,0.05234738793823334,0.737535122031844,0.5161776825601097,0.7374903931177534,0.3506066302118933,0.33756501400301603,0.4077215971081894,0.43464970625219856,0.5831019687026754,0.09366980325064157
0.08928571428571429,0.0,0.0531935736677116,0.08783288773869442,0.04801229114653351,0.4304158712581366,0.30864197530864196,0.30865185185185184,0.23377909856364534,0.0330417675116414,0.0,0.39013206534865585,0.4304158712581366,0.11436261107313737,0.12813529067799218,0.13240998908958662,0.2136494676958285,0.3294926804644119,0.1009409751924722
0.0,0.4289649473176778,0.10530956112852666,0.19173572590696747,0.025606555278151207,0.42898206990780147,0.4382716049382716,0.43828148148148144,0.0,0.01238447058157474,0.42895708225442125,0.3577029516043091,0.42898206990780147,0.4530075187969924,0.23171144554211676,0.10903525496203396,0.3148620618548364,0.4263377082281676,0.0
0.275,0.37876179326492665,0.10687695924764891,0.062100986651189787,0.11286089238845144,0.3787659667071602,1.0,1.0,0.3303615651312531,0.029722729395779374,0.37876701008208913,0.13329326324755755,0.3787659667071602,0.27417976760082025,0.08831132859385098,0.45660080009698145,0.14951419410401864,0.3274861181221605,0.0
0.027322857142857145,0.21950967564217339,0.2836010971786834,0.11503477541078752,0.03296843992061968,0.4390241886832993,0.0,0.0,0.0,0.03963030586103917,0.43898407801223077,0.42389971662091175,0.4390241886832993,0.05886876281613122,0.340011694826578,0.05186854604965891,0.2830653280554421,0.32290509843513376,0.24165953806672372
0.0,0.0,0.0,0.0,0.035849177389411686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012816131237183866,0.0,0.0,0.0,0.0006183745583038869,0.0
0.0,0.0,0.0,0.09517330618536103,0.009410409064720569,0.2823528115453376,0.0,0.0,0.0,0.0,0.282353589333921,0.3109039184487714,0.2823528115453376,0.2068096377306903,0.0,0.002002997608525551,0.14412039414364328,0.2739273094396769,0.31094952951240373
0.18482285714285715,0.5939673576199985,0.5986481191222571,0.14598060949735023,0.21611932654759616,0.5939739023362285,1.0,1.0,0.33630510153541354,0.06058483008506362,0.5939617651920005,0.437771832819244,0.5939739023362285,0.47945146958304846,0.2208629550980211,0.32901233207330915,0.30079532267781545,0.5120772337203432,0.0
0.23941714285714288,0.6789132979822325,0.36020768025078376,0.4941438398523354,0.08981499263811535,0.6789097600414301,0.8765432098765432,0.8765629629629629,0.36874690440812286,0.029446732622818564,0.6789157622169577,0.367022933978388,0.6789097600414301,0.46112440191387555,0.4347244021789308,0.3502077386790685,0.6741845617638615,0.5730817768803634,0.1009409751924722
0.0,0.38279044142965357,0.0,0.1551335356745288,0.021509506433647012,0.38278364061583214,0.4382716049382716,0.43828148148148144,0.0,0.01238447058157474,0.3827888270618699,0.23497233504737428,0.38278364061583214,0.026401230348598766,0.0,0.26956986521782256,0.21280036875154149,0.2738137304391721,0.0
0.2753,0.530851869705943,0.4888322884012539,0.06264806903703986,0.06484860124191794,0.5308467003286311,0.4938271604938272,0.49383703703703696,0.0,0.03963030586103917,0.5308247479477715,0.3784945324613787,0.5308467003286311,0.44856459330143533,0.2000430862031822,0.3485160735736563,0.21685178371428226,0.47908884401817264,0.08297690333618477
0.054917142857142866,0.37817643412988083,0.07562695924764891,0.13358800414831168,0.023622047244094488,0.37819299709934134,0.3580246913580247,0.35804444444444444,0.0,0.01238447058157474,0.37821607624924247,0.33338618651395785,0.37819299709934134,0.32531613123718384,0.18367032899393715,0.09319862462667651,0.2423328386995039,0.3610297829379101,0.0
0.12921428571428573,0.6228565525790234,0.2945728840125392,0.13495808873200577,0.23122719416170537,0.6228909622308351,0.8024691358024691,0.8024888888888888,0.3528974739970282,0.19165498988011834,0.6228857914164508,0.4935128866502084,0.6228909622308351,0.4982057416267942,0.2618563998399655,0.2994495200520173,0.30682796851055916,0.5320671378091872,0.0
0.0,0.0,0.4862852664576803,0.12179956804277708,0.037129505153319246,0.4763278157461965,0.5925925925925926,0.5925925925925926,0.23650321941555225,0.04843389523445572,0.47633739187923524,0.4198675105967554,0.4763278157461965,0.0576725905673274,0.3218847136306281,0.1313630302295595,0.2847554392874038,0.3243942453306411,0.9054747647562019
0.0,0.2786653811720956,0.10687695924764891,0.2671189214389694,0.04641188144164906,0.5572749234892748,0.8765432098765432,0.8765629629629629,0.2766220901436354,0.029722729395779374,0.557269571924412,0.4535798504009159,0.5572749234892748,0.023624401913875596,0.3354414797033207,0.14446930206416206,0.429219516337068,0.36293538616860166,0.7459366980325065
0.019645714285714287,0.157840369120584,0.6230407523510972,0.013372596405430865,0.011522949875168043,0.3156387646995628,0.0,0.0,0.04086181277860326,0.01238447058157474,0.31568508622114483,0.3214020350932828,0.3156387646995628,0.07266746411483253,0.09540516418920998,0.08201820606354489,0.10138645727617145,0.24009338717819284,0.0
0.0,0.0,0.16105015673981193,0.148758836569841,0.03796171819985916,0.36872384793166235,0.0,0.0,0.0,0.07589911256422233,0.36874001432427966,0.3409177647529513,0.36872384793166235,0.3194207108680792,0.0,0.04771652762318297,0.2647652241419047,0.3448258455325593,0.13387510692899915
0.05595428571428572,0.40458646098753526,0.12539184952978058,0.16619887158311372,0.04417130785481083,0.5394550177537939,0.3703703703703704,0.37037037037037035,0.0,0.09800716176241633,0.5394744091234642,0.39454407678706743,0.5394550177537939,0.031527682843472314,0.3766811313205921,0.24919824992561082,0.352679311502056,0.3602725896012115,0.509409751924722
0.006274285714285715,0.07561462709179809,0.0,0.0,0.017924588694705843,0.30243980375790935,0.22222222222222224,0.2222222222222222,0.150074294205052,0.029722729395779374,0.30246267423282464,0.31414517047916324,0.30243980375790935,0.07177033492822965,0.132336195488259,0.06812947023881682,0.0989362003226576,0.23717819283190308,0.3092386655260907
0.02582571428571429,0.19451139728668823,0.4862852664576803,0.10660019219242078,0.02835925997055246,0.3112092688852711,0.0,0.0,0.16889549281822686,0.10593322293462415,0.3111674287918021,0.2857206070249252,0.3112092688852711,0.030886876281613122,0.0,0.09030846714202272,0.154467271279026,0.22407874810701667,0.0
0.02204,0.35414227670270637,0.0,0.1612418294434983,0.01421163817937392,0.35414617887119476,0.0,0.0,0.0,0.0,0.3541402677538428,0.30476065805897307,0.35414617887119476,0.2968215994531784,0.19285692302957558,0.07084329781020289,0.26732465095968394,0.3501766784452297,0.0
0.10402,0.41784312375180765,0.07562695924764891,0.13697040046430647,0.024582293067025158,0.41786150112527926,0.07407407407407407,0.07407407407407407,0.0,0.012865695724173072,0.41788331221420305,0.387635674421949,0.41786150112527926,0.43215994531783997,0.0,0.11433066266985531,0.20880151705678043,0.43912165572942957,0.0
0.12291714285714286,0.8464637421665174,0.2021943573667712,0.20836703043680962,0.07061007617950195,0.846485465028194,0.8765432098765432,0.8765629629629629,0.0,0.05234738793823334,0.8465098341689163,0.7545313920237176,0.846485465028194,0.15101674641148324,0.384282768596313,0.2547361112641753,0.4564149425240881,0.6012493690055527,0.02609067579127459
0.06541142857142858,0.4598512499139178,0.180544670846395,0.2168967584179329,0.04289098009090327,0.5255384674715787,0.8765432098765432,0.8765629629629629,0.16914314016840018,0.03963030586103917,0.5255357831524434,0.4563030183468139,0.5255384674715787,0.0,0.0,0.1713485932179107,0.2906344386445146,0.33173902069661787,0.679213002566296
0.0,0.4717994628469114,0.0,0.16093260896453956,0.08469368158248512,0.4718087934306831,0.0,0.0,0.267211490837048,0.0,0.47176464106660787,0.34139528709417516,0.4718087934306831,0.33787593984962405,0.18927153540762623,0.2340504083139554,0.29288252918272206,0.4327233720343261,0.0
0.03187714285714286,0.23049376764685625,0.57983934169279,0.0,0.014851802061327699,0.3073169320783095,0.2469135802469136,0.24693333333333334,0.0,0.03963030586103917,0.3073108919618754,0.3242376696909748,0.3073169320783095,0.22522214627477782,0.0,0.0873687168692624,0.06288588514521613,0.2782054517920242,0.08297690333618477
0.03182571428571429,0.2556986433441223,0.6682993730407524,0.14197501498530016,0.09500032008194098,0.5113808843014591,0.0,0.0,0.28974739970282315,0.09313121877344203,0.5113767836482838,0.44668066661381345,0.5113808843014591,0.30899692412850305,0.2486227802911396,0.15682617176737676,0.2914875809171077,0.4218828874305906,0.5624465355004278
0.0,0.7127608291439983,0.2912421630094044,0.22027439749578984,0.09557646757569938,0.7127686828034742,0.3703703703703704,0.37037037037037035,0.0,0.07074009596195491,0.7127981929370283,0.6108469476366332,0.7127686828034742,0.16998462064251535,0.36777152001969654,0.21602342983722547,0.4357899248345268,0.5244321049974761,1.0
0.09809714285714285,0.5911094277253632,0.05544670846394985,0.29062443507797114,0.21471096600729786,0.5911049223047702,0.3703703703703704,0.37037037037037035,0.33481921743437343,0.08459654933265397,0.5911520026444824,0.5071176640860794,0.5911049223047702,0.035244360902255634,0.0,0.1704090853987811,0.3730536428366374,0.40381120646138313,0.0
0.08166857142857142,0.5623923972178224,0.05681818181818182,0.27678087209689545,0.03738557070610076,0.5624109899978238,0.0,0.0,0.0,0.01238447058157474,0.5623932565698859,0.5311339035331122,0.5624109899978238,0.0,0.0,0.08534092286668356,0.36099239449945614,0.3924785461887935,0.02609067579127459
0.0,0.6654500378761793,0.2021943573667712,0.13684195503458513,0.13398630049292617,0.6654518609116277,0.5555555555555556,0.5555555555555556,0.0,0.09696686623356406,0.6654729766954989,0.6016062450334911,0.6654518609116277,0.4661226930963772,0.29053950081556024,0.2059065010634898,0.33199768721620887,0.5726274608783443,0.09366980325064157
0.25125142857142857,0.8074512774602299,0.04956896551724138,0.41439349970980854,0.11138851545995775,0.8074601744802642,0.4382716049382716,0.43828148148148144,0.438335809806835,0.02210804919819399,0.8074486254200871,0.5935510515631943,0.8074601744802642,0.19706937799043062,0.360077555165728,0.30373654106833886,0.6229758087667444,0.6080262493690055,0.02609067579127459
