GenlTaxableAmount,BenEEContrib,401KWages,BaseForBSI,TGEESocSecTax,TaxBaseWage,TaxGrossWage,TBWithholdingTax,REWithholdingTax,EEGTLITaxable,TNTDWithholdingTax,AnnSal,BonusAccrual,ActBaseSal,9GLG,Year,TaxStatus,ExtraTaxAmt,NumExemptions,ExemptInd_R
0.11325668063407777,0.5650453260050072,0.3191383856417629,0.12252724750592942,0.111707352991983,0.21568331300369525,0.07441053544302727,0.06254127189162434,0.08287150530702912,0.05180040907577415,0.14116971784182225,0.08356092307692309,0.0,0.12264582227688028,0.18926258982323838,0.0,0.2,0.0,0.08080808080808081,0.0
0.2608846561685232,0.4677751788981265,0.45329032051664997,0.28144856995792067,0.25731580877746996,0.24988037718094241,0.17092311478905722,0.15046232764163076,0.1993729773399642,0.15173857204014649,0.23637544559241136,0.19194175824175827,0.0804917898164249,0.2817209395768954,0.0,0.0,0.2,0.0,0.05050505050505051,0.0
0.14941792232430554,0.3106484590702186,0.3511910299865536,0.16146479683722806,0.14737391647859865,0.2240619865060467,0.09805722590215156,0.06115955433542449,0.08104063410265303,0.07586928602007324,0.1640988459911788,0.10945604395604397,0.018360274805504628,0.16065331105204014,0.0,0.0,0.2,0.0,0.030303030303030304,0.0
0.14548916779680868,0.5541814944329939,0.34869631273477747,0.15850946290808415,0.14349890648921096,0.22342605079596814,0.09626245792558454,0.04161231479036177,0.05513919147603806,0.020977025162916805,0.1018140897830947,0.10744065934065936,0.018022394652313856,0.15769511712195058,0.0,0.0,0.2,0.0,0.0,0.0
0.179003524344727,0.5182268950592981,0.3724522757194674,0.1866516515180988,0.1765547936672342,0.2294817531720643,0.11746312529180832,0.05124958860626045,0.06790924497868353,0.09156637967939875,0.13543743580448314,0.12663296703296703,0.026552071285523383,0.18586454011155357,0.28682825621987684,0.0,0.0,0.0,0.010101010101010102,0.0
0.1308423152054193,0.6317979358205383,0.33479386264299654,0.1410733021041962,0.12905241976994922,0.21967409667920396,0.08676559418985555,0.13059633893142936,0.11538499959261944,0.005755601008419349,0.09456377258171712,0.09620879120879122,0.01613833952642032,0.14120982467223545,0.0,0.0,0.0,0.0,0.010101010101010102,0.0
0.17537445057054335,0.6596471184600222,0.3764310265523184,0.19136502627973268,0.17297536486129497,0.2304959882459242,0.11621557131490122,0.11466912870752044,0.1519445163300288,0.013160189633575925,0.10435925321732828,0.12984725274725276,0.02722617260588271,0.19058247620419047,0.25823634657637234,0.0,0.0,0.0,0.020202020202020204,0.0
0.08623481738403116,0.6449750275970141,0.29772501504110144,0.092364433434023,0.08938277274692633,0.20919280768528553,0.057184802387637935,0.05461565517795416,0.07236951569788658,0.0038053560386243634,0.09544740499063502,0.06299053846153847,0.0,0.09245381838113785,0.0,0.0,0.0,0.0,0.010101010101010102,0.0
0.13675172245670286,0.553998800912953,0.3408465389797122,0.14921033183504115,0.1348809875691885,0.22142504188671022,0.09061511550677652,0.07403838701143092,0.09810597700625553,0.010686708208470088,0.10200290012688057,0.1010989010989011,0.021198246894170793,0.14838698688864346,0.0,0.0,0.2,0.16833333333333333,0.04040404040404041,0.0
0.1710331485125114,0.652336804510214,0.3716387667700528,0.18472113241651722,0.16869345090508212,0.22906633952842229,0.11327282821801757,0.1628533775043189,0.14374789481028397,0.017282658675418984,0.10828650836807445,0.12597582417582417,0.026414375445679684,0.1848998948257929,0.055674380926293954,0.0,1.0000000000000002,0.0,0.04040404040404041,0.0
0.18999512090013201,0.4641110159046288,0.38825922469202057,0.2053771453918331,0.18739602748660722,0.23351114901316788,0.12580003626173455,0.09712732321141787,0.12870041234403645,0.0212941381661355,0.11210802972630055,0.1394032967032967,0.043844512088063406,0.20460815543331037,0.0,0.0,0.0,0.0,0.020202020202020204,0.0
0.1585622541653679,0.5797277094606939,0.3609629308259499,0.17304095044034165,0.1563931557775652,0.2265529704821644,0.10508739923512166,0.09415421569918561,0.12476083952234394,0.011035532512010653,0.1023352063319437,0.11735054945054946,0.024605804183796848,0.17224066738589258,0.0,0.0,0.2,0.0,0.0,0.0
0.1195223789344598,0.5967001947873164,0.32278187415878373,0.12781026462265738,0.11788733785348038,0.21682012506014425,0.07905856645902283,0.06912875463782392,0.09160037497740676,0.018788945440707795,0.10972146698084709,0.08650439560439561,0.014510321243288365,0.12696620993112387,0.0,0.0,0.0,0.027777777777777776,0.010101010101010102,0.0
0.12187878249652113,0.615666869945372,0.3272519295537812,0.13310565686183135,0.12021150630893085,0.2179596000245653,0.08083478082787607,0.1563359818805353,0.1541670035490494,0.0044712933453836265,0.0939520270678509,0.09011572527472528,0.01511612763906658,0.13226672674409376,0.17922103655871366,0.0,0.0,0.0,0.020202020202020204,0.0
0.3021797440577765,0.7068901188537139,0.21570816574298143,0.31135227990361325,0.298045988523633,0.25631512786368704,0.06587446675992006,0.20120611103166594,0.2666119954685547,0.0,0.09182224638994624,0.21233526373626374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.18700998924050566,0.7068901188537139,0.21570816574298143,0.0,0.0,0.18931761152466625,0.12413396926019485,0.062260216641062294,0.08249908768608784,0.0,0.09182224638994624,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.020202020202020204,0.0
0.1746409934257756,0.5638951287732001,0.37500803878727096,0.1887124961279402,0.17225194125646778,0.22992521056528709,0.11569677486629659,0.10440059961594614,0.13833800598303111,0.015316558055463064,0.10641350975771859,0.12869780219780222,0.02698506663732105,0.18889512114775756,0.29150226998548845,0.0,0.0,0.0,0.010101010101010102,0.0
0.17520886545537145,0.5921946123423625,0.3761084957168362,0.19098294437421132,0.1728120449157768,0.2304137709622867,0.1159835337905819,0.11172676529436473,0.14804568156326742,0.021405127717262044,0.11221376351882063,0.1295868131868132,0.027171426067149673,0.19020002454193866,0.09307231899852553,0.0,0.0,0.0,0.020202020202020204,0.0
0.08910071360815981,0.5816858752177526,0.30086022368884524,0.09686201699800412,0.09237487790263688,0.21016060830138258,0.05882409582867928,0.05139376782951608,0.06810029240870538,0.021563684218871393,0.11236481179384933,0.06539839560439561,0.0,0.09598801238554999,0.0,0.0,0.2,0.0,0.010101010101010102,0.0
0.07285568160388291,0.6414729729382006,0.28122469006190437,0.07761328747834836,0.07185903115676935,0.20601862138258514,0.0482264629871966,0.02137303853236859,0.02832075240221852,0.009037720591732863,0.09612712222826417,0.05293049450549451,0.0,0.0776883971210835,0.0,0.0,0.2,0.0,0.020202020202020204,0.0
0.10842959147533862,0.6320372386003102,0.31486321983055376,0.11746272864488927,0.10694629740073515,0.21459351791612802,0.07133486396682709,0.0648987906614269,0.0859953805230891,0.043127368437742786,0.13290737719775242,0.08010707692307693,0.0,0.11757640226792286,0.12391381631475579,0.0,0.0,0.0,0.10101010101010102,0.0
0.13762741296963107,0.5775739844427461,0.34048483435854393,0.14878184322034715,0.13574469881952483,0.2213328386981775,0.09035489528719576,0.08127020010992489,0.10768862890066876,0.06749750273509965,0.1561234970696635,0.10080659340659341,0.01690949152907912,0.14795808360749466,0.0,0.0,0.2,0.0,0.0,0.0
0.14251288149589877,0.61177884306112,0.34455042041633244,0.15263127974621715,0.1405633351607951,0.2221611695092377,0.0937847293005149,0.12856263444653673,0.1703543711308603,0.05487640520699551,0.17023895837109543,0.1040912087912088,0.017460551386124297,0.1527789874553532,0.20701451741682061,0.0,0.2,0.0,0.030303030303030304,0.0
0.13738080436861652,0.5706779473482421,0.34145601779534507,0.14993234288525206,0.13550146377246042,0.22158040592370534,0.091053591273886,0.08711911771738846,0.11543884874568933,0.009275555344146886,0.10065857047912515,0.1015912087912088,0.01704110442017471,0.1491096966593157,0.0,0.0,0.0,0.0,0.010101010101010102,0.0
0.1769071743289292,0.7068901188537139,0.3789322727683755,0.1933612882193088,0.17448712128006544,0.23092554858816777,0.1174278969227315,0.11779348305199146,0.15608450165184226,0.0,0.09182224638994624,0.13186813186813187,0.0050272806426469455,0.19354841207076284,0.0,0.0,0.2,0.0,0.0,0.0
0.15222260866611637,0.5560598925967953,0.3559597854974075,0.16614723379274685,0.1501402352993728,0.22506956430997643,0.10090085985403242,0.08740559146817091,0.1158184462537066,0.009576812697204649,0.10094556220167966,0.11330879120879121,0.023758338824116237,0.16630802145909954,0.22534923974426968,0.0,0.0,0.0,0.0,0.0
0.2592107604850229,0.30220853307395995,0.4517566668070394,0.27963174729381207,0.255664811635918,0.24948942900429377,0.16981976226957124,0.13765464222938775,0.1824019094753594,0.15121533558483566,0.23587698628481665,0.19070219780219783,0.059978980647098556,0.2799023586970786,0.0,0.0,0.2,0.0,0.04040404040404041,0.0
0.13729553511058998,0.6249996783564787,0.3422068486876618,0.14985499836996433,0.13541736098000343,0.22156376274887996,0.09100662011511691,0.08434602353937849,0.11176430740780165,0.008625473687548558,0.10003927255150748,0.10219780219780221,0.017142855562870457,0.1500000193548412,0.0,0.0,0.0,0.0,0.010101010101010102,0.0
0.9335221758450237,0.6406701507092882,0.6174053047181887,0.476832030529427,0.9207517882312625,0.29192345005025405,0.6052193881912629,0.6166555980057092,0.8171112629639884,0.09927222565761308,0.1863935713854148,0.32452967032967034,0.23816292735825553,0.4763257388807405,0.0,0.0,0.2,0.0,0.07070707070707072,0.0
0.20559691841854894,0.4701064511397759,0.40353569531674127,0.22250740863775811,0.20278439568653878,0.23719727937349763,0.13622035297886392,0.11416626832837148,0.15127819159247707,0.016965545672200287,0.10798441181801705,0.15174505494505497,0.047726262882372084,0.2227227384158372,0.3017885970382372,0.0,0.2,0.0,0.010101010101010102,0.0
0.1274697568340126,0.611470065280769,0.33316847698523766,0.13914781039610832,0.12572599728986603,0.2192597648419256,0.08450416775091758,0.07603098157073841,0.10074630243619812,0.007293599074030029,0.09877046704126641,0.0948956043956044,0.015917970883136325,0.13928246958483478,0.0,0.0,0.0,0.0,0.010101010101010102,0.0
0.18288557537820102,0.527081097910861,0.3823054621641623,0.1983240990427456,0.180383739056604,0.2319934579008396,0.12044180132515032,0.104404840181336,0.13834362502509057,0.06443736225403922,0.15320826536160959,0.1345934065934066,0.0282212877215403,0.19754828355461723,0.0,0.0,0.2,0.05555555555555555,0.0,0.0
0.2111344667893931,0.3309686101654791,0.4054140783403895,0.2247326103425859,0.20824619155684737,0.2376761035132244,0.1390130232234803,0.10716827529373572,0.1420053674338428,0.07658279027731531,0.16477856322880796,0.15326263736263737,0.048203497861428767,0.22495009354194756,0.0,0.0,0.0,0.0,0.0,0.0
0.23817189787078066,0.43926469717905764,0.4314767244055623,0.25657418711881236,0.2349137562505649,0.24452784894121946,0.1558169552731232,0.1371026619678061,0.18167049750061884,0.1537522396105852,0.23829375868527583,0.17431868131868133,0.05482617006210415,0.25585474269093456,0.34668127538799565,0.0,0.2,0.0,0.020202020202020204,0.0
0.1548436653609738,0.5743575492307573,0.3575078029284363,0.16894787869131533,0.15272543648825823,0.22567221367040421,0.10260168551306127,0.19122264216907747,0.18848780027926637,0.012208850623919833,0.10345296356715608,0.11455934065934067,0.024020458615625934,0.16814363459917867,0.17720456677953458,0.0,0.2,0.0,0.030303030303030304,0.0
0.08516134465020321,0.6277323617125844,0.2933120880835629,0.0928992707572376,0.0839963553130107,0.20930789523920318,0.05641752850914481,0.04868451771932028,0.06451034887071301,0.0074997225261221835,0.09896682979880371,0.0626959010989011,0.0,0.09202143122857176,0.06927098206740605,0.0,0.2,0.0,0.010101010101010102,0.0
0.07402008462531591,0.6352047839970768,0.28388785459213073,0.08076817025693461,0.07300750538903474,0.20669749648371322,0.04905033711200649,0.021417446675479193,0.028379596259341264,0.005597044506810001,0.09448824844420278,0.05508241758241759,0.0,0.08084633301243008,0.0,0.0,0.0,0.0,0.0,0.0
0.16892653788060252,0.499880348610114,0.37045702423518895,0.18428800313090596,0.16661565826487912,0.22897313774940004,0.11191771028752925,0.04853421323494594,0.06431118504660525,0.014365219045806973,0.0986647332487463,0.12502087912087914,0.026214191132332615,0.18349860432240056,0.24864354525692506,0.0,0.2,0.0,0.04040404040404041,0.0
0.15504852386884668,0.5717998399501838,0.35852925939020125,0.16919112719189522,0.15292749257470054,0.2257245564552301,0.06943675944096805,0.04535049097501671,0.06009253313595927,0.01141606811587309,0.09725998429097941,0.11538461538461539,0.02419354615727685,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.2830150360483749,0.4915382022442998,0.47520413622945135,0.3083752895101888,0.27914344970112104,0.2556745320646574,0.18727565400292912,0.1719566934615429,0.2278544967788841,0.03948056890072777,0.12943326687209233,0.20964615384615387,0.06593722894587752,0.30770597518786774,0.0,0.0,0.2,0.0,0.04040404040404041,0.0
0.08196817015356604,0.6583553980788875,0.2912166169975709,0.08945009209798158,0.08084686277390551,0.20856569285786444,0.05432284968383713,0.05011829999502912,0.06641020942481925,0.005819023609063089,0.0973657180834995,0.06100303296703297,0.0,0.08953665671440733,0.06740021097169367,0.0,0.0,0.0,0.010101010101010102,0.0
0.18760192064581027,0.4148815451240129,0.3866991286770719,0.2025621917579364,0.18503556570993052,0.23290542066539743,0.12301558596990277,0.09666345247515913,0.1280857515765315,0.10203110878561573,0.18902181137091417,0.13814285714285715,0.028965342952502953,0.202758219710738,0.27473526549214106,0.0,0.2,0.0,0.030303030303030304,0.0
0.22392025590684211,0.5079857653443258,0.419738299524724,0.24266841671523257,0.22085707376024283,0.24153557253936067,0.14737201063802804,0.20229558295641384,0.2680556210243326,0.08522411961502481,0.17301069421787205,0.16483516483516486,0.051843313194164686,0.24193551508845357,0.0,0.0,0.0,0.0,0.0,0.0
0.15173328342192255,0.4707137141077994,0.35466900925905065,0.1655849391666051,0.14965760392191213,0.2249485684289958,0.10055937952978113,0.07917795226395541,0.10491625598232873,0.010702563858631022,0.10201800495438343,0.11226593406593408,0.023539629166854457,0.16477744061644395,0.0,0.0,0.2,0.0,0.0,0.0
0.10012521489799002,0.638022381242779,0.3080087866801294,0.10934271470740763,0.09875552295360632,0.21284623420708335,0.0664035968634539,0.0595688711402904,0.07893286899234656,0.0039004899395899723,0.09553803395565223,0.07456923076923078,0.0,0.10944853025142326,0.0,0.0,0.0,0.0,0.030303030303030304,0.0
0.20632400690504085,0.39039289399401483,0.4044768455178497,0.2245891362667272,0.20350153775499985,0.23764523042392327,0.13639250227575264,0.10513068362390238,0.13930541772426921,0.03792671518495616,0.12795299377681107,0.15250549450549453,0.04796543336724116,0.22383873855983724,0.0,0.0,0.2,0.0,0.020202020202020204,0.0
0.17844202097340697,0.5346358609367803,0.37908178605041076,0.19450521360041423,0.17600097154429128,0.23117170114383545,0.11812260036092638,0.051279743737921754,0.0679492026111064,0.02188079722209009,0.10224457736692648,0.131989010989011,0.027675204822561767,0.19372570241621967,0.0,0.0,1.0000000000000002,0.0,0.010101010101010102,0.0
0.37414912071827144,0.61945454405101,0.5429196157182203,0.3876267338223311,0.3690308392027893,0.27272804436537823,0.2354048866914737,0.24313953085682743,0.3221766732960957,0.031869856823479044,0.12218294967071477,0.26435274725274727,0.1940007194469383,0.38800185651636854,0.0,0.0,0.0,0.0,0.010101010101010102,0.0
0.17156917725072807,0.5071829431154133,0.3702147996603633,0.18303424853809197,0.16922214688256074,0.2287033518854803,0.11324394095537459,0.09895559586186783,0.1311229998941747,0.043254213639030266,0.13302821581777538,0.12482527472527473,0.026172992979447654,0.18321137847888755,0.2827312092407933,0.0,0.0,0.0,0.020202020202020204,0.0
0.20754218970746985,0.37515213738552705,0.40400088402176365,0.22402529475027969,0.20470305607213438,0.23752390167944612,0.13605008252832596,0.10610106633728468,0.14059124184887709,0.11563525662369785,0.20198175336837657,0.15212087912087913,0.031896218258413066,0.22327435139023888,0.0,0.0,0.2,0.16666666666666666,0.0,0.0
0.18152622065065752,0.3747069827521878,0.3818745505216153,0.19684681880075008,0.17904298001668795,0.23167557326167446,0.11954465219266067,0.04739032072102805,0.06279544845106423,0.06408853795049865,0.12234910277324634,0.13424505494505495,0.028148292336562918,0.19703731574675043,0.30406732444765633,0.0,0.0,0.0,0.0,0.0
0.002580368044761761,0.7068901188537139,0.21570816574298143,0.0,0.0,0.18931761152466625,0.0017128033045149618,0.0017181357437963476,0.0022766485410937714,0.0,0.09182224638994624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.21159477925699696,0.34185302692284925,0.41014333361734323,0.23033506030745216,0.20870020704641812,0.2388816518817023,0.13988198966070853,0.10815844731227078,0.1433174137547282,0.038545085541232614,0.12854208204942302,0.15708351648351648,0.03293695548968152,0.23055796523328584,0.3557961850256721,0.0,0.2,0.0,0.030303030303030304,0.0
0.11749183838751233,0.3959174431141268,0.322018638234333,0.12593930079784735,0.11588457467542777,0.21641752666111783,0.07648266811212578,0.04822182491789206,0.06389724894822459,0.10169814013223612,0.1887046099933539,0.08588791208791209,0.014406911114570403,0.12606117755628096,0.0,0.0,0.0,0.022222222222222223,0.0,0.0
0.22913441796301295,0.4782813428745667,0.4215298473234348,0.2447907502147277,0.22599990717285148,0.24199226125656967,0.15143360673679146,0.12800193746720925,0.1696114089029975,0.0446812221535144,0.13438765029303368,0.1662824175824176,0.05229842835959186,0.24405990245934225,0.3307010437853684,0.0,0.2,0.0,0.04040404040404041,0.0
0.1504407996062754,0.6087991374807336,0.3535127296848828,0.1642151678008595,0.14838280101383997,0.22465381780283794,0.09972752030798049,0.1359161282130234,0.18009825831547985,0.008942586690767253,0.10034136910156487,0.11133186813186814,0.02334386881623329,0.16340634366533466,0.0,0.0,0.0,0.0,0.020202020202020204,0.0
0.21145113063144186,0.470137328917811,0.402737202985173,0.22252829165688578,0.2085585235039387,0.23720177303070047,0.13925093214264578,0.060042754322608555,0.07956079694249191,0.074711823558325,0.12740921998670776,0.1511,0.04752331359232133,0.22177589958398705,0.3422462074632694,0.0,0.2,0.0,0.030303030303030304,0.0
0.14571525516560105,0.5073862218208111,0.3489914219202794,0.15885906011718465,0.14372190103020685,0.22350127794617897,0.09647476756322083,0.12075469342243547,0.10847389002847917,0.01677527787026907,0.09981270013896443,0.10767912087912089,0.018062210316846974,0.15804505265097454,0.0,0.0,0.0,0.041666666666666664,0.0,0.0
0.008845358716446459,0.7068901188537139,0.21570816574298143,0.0,0.008724356064003272,0.18931761152466625,0.005871394846136575,0.005889674152599573,0.007804225082592113,0.0,0.09182224638994624,0.1096868131868132,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
0.24823968516184003,0.5106438274035133,0.4418280708248987,0.26786996685400793,0.24484381832261343,0.2469585014085951,0.16267685815555533,0.21782370885974262,0.2886314604545867,0.14179707938924035,0.2944459549271948,0.1826813186813187,0.076608380036094,0.26812919588763817,0.3633142370925536,0.0,0.0,0.0,0.0,0.0
0.18514857195221668,0.5054820921753137,0.38619052235958073,0.20195967798384504,0.18261577831201858,0.23277577033350758,0.12264968064309154,0.10265018845779354,0.13601859028848473,0.016791133520430004,0.10781825871548548,0.13773186813186813,0.028879352177018234,0.20215512285872553,0.2739193528647275,0.0,0.2,0.0,0.05050505050505051,0.0
0.24872901040603385,0.49930910971646475,0.4439323560126701,0.27132958702282783,0.24532644970007408,0.24770295061853526,0.16477787808729683,0.1447429828655244,0.19179445044676066,0.02188079722209009,0.11266690834390672,0.18438131868131868,0.07732119103030496,0.27062442201605447,0.36669444654898103,0.0,0.2,0.0,0.07070707070707072,0.0
0.15680415066688697,0.7068901188537139,0.36038413814243786,0.17138848487121944,0.15465910276628392,0.22619738905201972,0.10408386042801998,0.10440790281189535,0.1383476832221335,0.0,0.09182224638994624,0.14285714285714288,0.036761747763894216,0.17155434471668962,0.0,0.0,0.2,0.0,0.05050505050505051,0.0
0.12235537042416325,0.5763543122103599,0.3259183885993837,0.13055908869598307,0.12068157461365933,0.21741162349343898,0.0803803348667851,0.10544448546275288,0.1397212268366697,0.0565095371735718,0.17257265422028883,0.08903846153846155,0.014935574660315698,0.13068543621747564,0.0,0.0,0.2,0.0,0.010101010101010102,0.0
0.6893662158953927,0.7068901188537139,0.21570816574298143,0.0,0.0,1.0,0.4575892710357986,0.22950693768277133,0.30411254566642304,0.0,0.09182224638994624,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.0
0.11100429849052186,0.6214590264751214,0.3180225856461373,0.12120542973966222,0.10948578296384523,0.21539888114592917,0.07360779833966348,0.06935480033180069,0.09189990113607664,0.005057952401338216,0.09664068636336175,0.08265934065934066,0.01386552867598814,0.12132272533196456,0.03652957391877007,0.0,0.0,0.0,0.0,0.0
0.14860768746587902,0.5434334545286121,0.35179234759683514,0.162177139823028,0.14657476546313591,0.22421527014618864,0.09848983027441491,0.08383103043147518,0.1110819059665798,0.010353739555090455,0.10168569874932029,0.10994175824175825,0.023052440271664493,0.16136634340210881,0.21865292825214033,0.0,0.0,0.0,0.010101010101010102,0.0
0.09522594761212465,0.6806440075238852,0.30223326487714286,0.10346762532615214,0.09392327661687618,0.2115820186473459,0.06283566764335363,0.06062830572686,0.08033669300020321,0.025226339406047342,0.11585402694701227,0.06990326373626374,0.0,0.10260001323871139,0.0,0.0,0.0,0.0,0.0,0.0
0.07169623198333111,0.626093266328555,0.28099780855313905,0.07831132172882006,0.0707154425638998,0.20616882603538436,0.047558298253706256,0.020149517623907556,0.026699502683560833,0.0021880797222090086,0.09286447948764426,0.052747252747252754,0.0,0.07741936482830514,0.0,0.0,0.2,0.0,0.020202020202020204,0.0
0.1506743170763896,0.5366351970645525,0.3536707306204834,0.16440234152785582,0.14861312401392965,0.2246940942859154,0.0998411905122017,0.19003646179474393,0.1865498551067571,0.011733181119091787,0.09741103256600811,0.11145934065934067,0.023370412592588704,0.16359369852821917,0.22167180497357028,0.0,0.0,0.0,0.010101010101010102,0.0
0.1814338751056578,0.5899045104714264,0.3820498532125606,0.19802129526539416,0.21888920800644623,0.23192829987139818,0.12025790923856933,0.20587756498254184,0.18211252880929688,0.011796603719735527,0.10306023805208146,0.1343868131868132,0.042266816380938585,0.19724518674131442,0.0,0.0,0.0,0.0,0.030303030303030304,0.0
0.23686986106771973,0.4276803841195587,0.4271473681908207,0.25047866586898687,0.23362953103794362,0.24321620033322963,0.1549470494127196,0.13768503294801515,0.18244217927678558,0.15413277521444765,0.23865627454534472,0.17082087912087915,0.053725985831706374,0.2507210646091696,0.3869115958668198,0.0,0.2,0.0,0.04040404040404041,0.0
